   Pol-Flux            x              r              R               R+r             Te              ne              Ti            Zeff          omega-tor           Er              ni           nimp             nf              Tf
   4.1576125e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.1678278e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.1780431e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.1882583e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.1984736e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.2086888e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.2189041e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.2291194e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.2393346e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.2495499e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.2597652e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.2699804e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.2801957e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.2904110e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.3006262e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.3108415e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.3210568e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.3312720e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.3414873e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.3517025e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.3619178e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.3721331e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.3823483e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.3925636e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.4027789e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.4129941e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.4232094e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.4334247e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.4436399e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.4538552e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.4640705e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.4742857e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.4845010e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.4947162e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.5049315e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.5151468e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.5253620e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.5355773e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.5457926e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.5560078e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.5662231e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.5764384e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.5866536e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.5968689e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.6070841e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.6172994e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.6275147e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.6377299e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.6479452e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.6581605e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.6683757e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.6785910e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.6888063e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0253341e+02   5.2169024e-01   3.8584727e+02   1.0000000e+00   7.4175223e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.6990215e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0252154e+02   5.2168006e-01   3.8584251e+02   1.0000000e+00   7.4174961e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.7092368e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0242613e+02   5.2159817e-01   3.8580425e+02   1.0000000e+00   7.4172852e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.7194521e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.0167541e+02   5.2095345e-01   3.8550288e+02   1.0000000e+00   7.4156236e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.7296673e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   2.9661553e+02   5.1658682e-01   3.8345812e+02   1.0000000e+00   7.4043151e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.7398826e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   2.7923066e+02   5.0129124e-01   3.7624493e+02   1.0000000e+00   7.3639352e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.7500978e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   2.5553876e+02   4.7965419e-01   3.6590117e+02   1.0000000e+00   7.3046583e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.7603131e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   2.3258310e+02   4.5770518e-01   3.5523115e+02   1.0000000e+00   7.2417294e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.7705284e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   2.1153625e+02   4.3660309e-01   3.4479371e+02   1.0000000e+00   7.1783161e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.7807436e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   1.9237405e+02   4.1645245e-01   3.3465205e+02   1.0000000e+00   7.1148335e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.7909589e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   1.7494768e+02   3.9723182e-01   3.2480870e+02   1.0000000e+00   7.0513510e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.8011742e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   1.5909989e+02   3.7889828e-01   3.1525488e+02   1.0000000e+00   6.9878685e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.8113894e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   1.4468769e+02   3.6141090e-01   3.0598207e+02   1.0000000e+00   6.9243859e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.8216047e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   1.3158103e+02   3.4473062e-01   2.9698201e+02   1.0000000e+00   6.8609034e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.8318200e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   1.1966165e+02   3.2882018e-01   2.8824668e+02   1.0000000e+00   6.7974208e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.8420352e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   1.0882200e+02   3.1364407e-01   2.7976828e+02   1.0000000e+00   6.7339383e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.8522505e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   9.8964261e+01   2.9916838e-01   2.7153926e+02   1.0000000e+00   6.6704557e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.8624658e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   8.9999498e+01   2.8536079e-01   2.6355229e+02   1.0000000e+00   6.6069732e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.8726810e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   8.1846815e+01   2.7219046e-01   2.5580025e+02   1.0000000e+00   6.5434907e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.8828963e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   7.4432651e+01   2.5962799e-01   2.4827622e+02   1.0000000e+00   6.4800081e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.8931115e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   6.7690104e+01   2.4764532e-01   2.4097350e+02   1.0000000e+00   6.4165256e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.9033268e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   6.1558338e+01   2.3621569e-01   2.3388558e+02   1.0000000e+00   6.3530430e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.9135421e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   5.5982022e+01   2.2531357e-01   2.2700614e+02   1.0000000e+00   6.2895605e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.9237573e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   5.0910842e+01   2.1491462e-01   2.2032906e+02   1.0000000e+00   6.2260780e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.9339726e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   4.6299039e+01   2.0499561e-01   2.1384837e+02   1.0000000e+00   6.1625954e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.9441879e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   4.2105001e+01   1.9553440e-01   2.0755830e+02   1.0000000e+00   6.0991129e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.9544031e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.8290883e+01   1.8650985e-01   2.0145324e+02   1.0000000e+00   6.0356303e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.9646184e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.4822270e+01   1.7790182e-01   1.9552776e+02   1.0000000e+00   5.9721478e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.9748337e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   3.1667864e+01   1.6969108e-01   1.8977657e+02   1.0000000e+00   5.9086653e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.9850489e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   2.8799204e+01   1.6185928e-01   1.8419454e+02   1.0000000e+00   5.8451827e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   4.9952642e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   2.6190403e+01   1.5438895e-01   1.7877670e+02   1.0000000e+00   5.7817002e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   5.0054795e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   2.3817922e+01   1.4726340e-01   1.7351822e+02   1.0000000e+00   5.7182176e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   5.0156947e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   2.1660355e+01   1.4046672e-01   1.6841441e+02   1.0000000e+00   5.6547351e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   5.0259100e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   1.9698233e+01   1.3398373e-01   1.6346072e+02   1.0000000e+00   5.5912526e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   5.0361252e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   1.7913852e+01   1.2779994e-01   1.5865273e+02   1.0000000e+00   5.5277700e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   5.0463405e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   1.6291110e+01   1.2190156e-01   1.5398617e+02   1.0000000e+00   5.4642875e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   5.0565558e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   1.4815366e+01   1.1627541e-01   1.4945687e+02   1.0000000e+00   5.4008049e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   5.0667710e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   1.3473303e+01   1.1090892e-01   1.4506079e+02   1.0000000e+00   5.3373224e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   5.0769863e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   1.2252812e+01   1.0579012e-01   1.4079402e+02   1.0000000e+00   5.2738399e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   5.0872016e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   1.1142880e+01   1.0090756e-01   1.3665275e+02   1.0000000e+00   5.2103573e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   5.0974168e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   1.0133493e+01   9.6250351e-02   1.3263329e+02   1.0000000e+00   5.1468748e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   5.1076321e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   9.2155417e+00   9.1808085e-02   1.2873206e+02   1.0000000e+00   5.0833922e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   5.1178474e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   8.3807438e+00   8.7570845e-02   1.2494557e+02   1.0000000e+00   5.0199097e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   5.1280626e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   7.6215669e+00   8.3529167e-02   1.2127046e+02   1.0000000e+00   4.9564272e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   5.1382779e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   6.9311606e+00   7.9674025e-02   1.1770345e+02   1.0000000e+00   4.8929446e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   5.1484932e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   6.3040990e+00   7.6001632e-02   1.1424594e+02   1.0000000e+00   4.8295473e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   5.1587084e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   5.7388778e+00   7.2530656e-02   1.1092105e+02   1.0000000e+00   4.7667456e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   5.1689237e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   5.2590082e+00   6.9446433e-02   1.0791715e+02   1.0000000e+00   4.7083664e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   5.1791389e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   4.9741208e+00   6.7548160e-02   1.0604388e+02   1.0000000e+00   4.6711320e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
   5.1893542e-02   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   4.9039634e+00   6.7072361e-02   1.0557132e+02   1.0000000e+00   4.6616352e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6000000e+01
